100 2350
value,weight
36,7
55,49
92,57
24,46
46,11
18,34
65,71
64,74
10,57
54,65
91,21
17,13
28,19
30,24
99,76
88,3
49,1
41,69
42,75
63,49
42,43
37,27
4,24
1,11
14,56
66,2
17,42
10,99
49,82
22,62
79,84
98,62
50,92
49,34
18,28
61,49
53,56
20,81
45,39
7,8
84,90
2,89
17,3
80,93
81,65
26,23
41,100
55,46
58,58
7,1
30,3
32,27
65,56
73,16
79,21
99,79
72,5
44,13
96,1
72,97
33,16
42,65
87,27
91,40
90,86
42,87
8,47
30,52
68,100
14,68
38,47
89,73
61,77
80,64
87,89
83,79
53,48
89,27
88,71
81,61
7,21
58,2
34,11
1,8
21,32
56,12
37,13
58,29
17,17
72,80
53,42
66,19
11,14
8,36
50,82
70,81
92,74
17,93
21,71
16,52
