85 2164
value,weight
52,8
89,78
84,50
68,67
98,43
61,66
6,64
7,74
50,71
85,50
36,87
74,9
16,70
18,6
62,21
46,59
24,63
72,84
41,70
39,14
8,85
57,43
100,27
34,7
19,66
30,37
49,48
57,36
63,43
83,85
30,40
11,19
40,29
64,24
63,6
72,84
40,20
88,61
44,7
31,87
27,27
100,99
50,70
56,94
52,17
100,31
92,89
10,79
75,93
71,87
37,59
100,29
98,68
57,1
72,50
81,68
44,61
88,77
15,28
87,44
53,48
71,90
52,25
81,24
1,65
5,59
16,64
58,92
81,1
88,82
57,73
97,11
85,31
11,5
87,72
32,87
26,57
5,11
11,28
42,59
94,66
82,81
97,49
71,9
45,60
