95 2102
value,weight
43,51
40,5
72,92
24,5
53,15
86,20
9,49
5,48
67,64
69,36
40,1
34,27
78,37
25,52
2,23
21,22
9,32
86,51
31,8
72,29
10,96
58,25
75,51
42,86
66,71
54,84
73,80
95,55
41,78
38,38
25,74
90,78
42,39
44,15
84,9
83,8
61,37
81,19
98,71
1,69
100,2
66,43
77,81
25,72
28,52
31,30
33,7
27,9
39,79
31,3
40,10
41,70
19,38
58,1
90,13
93,38
23,98
33,2
39,42
10,89
2,3
99,44
16,100
42,57
96,25
82,10
4,61
90,6
46,17
35,72
85,66
50,30
22,73
99,44
7,91
100,57
4,5
25,29
71,25
31,50
63,85
65,58
8,54
33,99
48,76
33,3
50,49
76,35
38,51
8,23
62,12
73,50
83,50
55,67
57,98
