85 2141
value,weight
26,30
92,3
2,60
98,24
74,23
3,22
22,79
68,20
47,49
36,57
42,12
29,60
55,71
21,41
2,2
26,17
7,65
20,98
70,82
35,62
30,83
90,38
56,86
66,64
67,95
63,82
64,71
96,90
15,47
26,29
13,2
14,32
51,47
69,98
37,27
41,39
3,24
51,55
49,17
54,2
99,51
62,52
6,88
36,75
20,35
98,48
56,45
60,14
5,89
16,34
29,54
54,77
25,87
64,5
100,83
64,81
9,94
100,60
50,9
41,1
3,56
94,65
66,55
48,77
70,16
16,78
24,7
82,49
66,11
31,55
8,4
71,35
90,52
63,88
48,70
80,84
94,62
12,86
59,34
70,39
33,92
78,39
15,55
44,46
18,40
