95 2208
value,weight
88,54
64,59
90,33
46,98
84,1
68,68
44,87
30,44
59,95
26,30
95,76
4,7
98,76
67,56
94,86
25,2
26,89
43,29
70,11
84,34
6,48
51,3
3,1
8,34
73,4
85,12
30,89
48,75
66,26
65,14
73,35
98,50
43,70
37,31
48,24
54,57
82,38
95,34
71,92
49,14
60,52
99,33
17,17
27,17
20,46
97,42
85,11
11,88
90,74
51,9
54,18
75,38
83,57
86,59
56,72
25,13
4,73
8,97
28,88
83,86
18,2
52,58
75,38
1,95
1,70
79,95
44,21
24,84
76,28
43,36
95,46
95,3
27,70
16,2
6,33
29,61
23,5
39,23
45,5
70,69
29,36
44,55
65,91
74,89
32,85
43,34
21,91
72,36
70,51
50,32
9,11
51,74
84,63
53,3
70,45
