85 2197
value,weight
18,100
96,90
32,75
81,54
40,93
76,68
75,55
50,30
99,78
63,11
4,9
4,49
40,92
24,57
92,75
24,84
46,100
3,8
69,65
6,88
83,79
41,92
39,48
16,33
71,70
25,33
100,92
5,51
85,45
80,2
67,24
24,39
77,48
1,37
97,14
99,81
76,84
100,27
32,41
8,41
48,90
54,39
52,23
4,85
90,29
28,31
49,65
26,99
26,18
68,57
2,64
72,41
16,21
48,50
100,53
32,28
96,66
54,12
38,32
49,42
77,14
83,83
18,9
71,34
52,31
4,44
7,25
53,8
40,45
87,14
71,1
51,77
49,100
46,50
5,63
80,43
92,31
61,82
68,84
16,30
47,75
18,75
40,51
48,58
80,61
