90 2526
value,weight
42,74
65,58
72,68
37,69
11,97
45,89
16,6
59,95
66,28
66,17
91,62
59,65
11,82
28,45
83,78
63,17
32,51
15,45
41,87
7,53
100,52
82,90
52,95
21,19
94,75
77,93
43,75
8,45
20,5
51,67
17,61
82,68
3,85
100,61
12,15
15,45
59,48
42,98
31,76
43,69
37,70
74,64
91,30
37,70
89,37
13,81
88,78
59,70
55,70
98,61
66,42
41,46
23,31
34,99
99,37
89,11
29,17
7,75
8,46
26,77
73,94
95,25
10,99
43,26
100,31
69,9
55,95
76,32
65,100
45,65
72,45
66,22
90,64
76,44
47,88
80,48
24,41
32,30
82,42
43,86
41,63
92,18
86,78
57,17
89,90
76,69
87,3
56,28
24,10
96,50
