100 2435
value,weight
85,73
99,27
1,53
37,49
48,66
18,15
94,34
44,10
23,33
39,34
55,78
56,71
22,44
9,49
94,77
4,53
43,41
32,19
67,8
6,33
73,26
67,84
33,55
34,36
53,62
83,15
69,4
2,3
25,32
67,3
15,38
90,92
40,54
7,85
21,37
3,24
95,17
1,96
53,15
90,87
47,55
66,76
54,91
16,65
36,92
33,45
10,69
92,17
97,79
88,86
39,90
45,45
45,63
10,78
21,26
4,36
23,50
92,17
18,100
92,16
76,78
78,9
87,73
88,35
64,91
100,13
15,36
39,53
83,40
57,19
34,82
55,47
58,25
19,17
64,86
87,97
4,20
42,50
67,24
24,59
61,30
42,48
10,64
52,71
53,88
55,65
86,14
62,56
53,7
76,67
16,25
71,22
7,90
69,44
3,23
98,25
53,52
67,65
4,36
16,97
