100 2464
value,weight
48,55
50,47
4,17
79,72
23,100
53,45
53,57
25,29
38,57
88,74
44,6
93,9
72,90
97,26
41,64
83,5
23,74
94,9
28,82
83,11
14,94
34,51
50,13
37,74
11,87
85,31
25,26
75,80
59,35
80,6
47,33
83,44
27,87
38,72
75,20
9,90
23,38
7,67
62,78
60,98
80,37
72,46
94,82
38,21
75,87
58,46
99,88
30,49
81,51
8,2
83,10
89,44
42,71
33,31
29,27
32,75
80,9
84,39
80,100
82,37
24,85
12,2
26,1
25,93
60,10
52,84
45,35
68,7
60,28
28,85
58,86
3,40
6,37
76,31
65,41
71,49
95,14
43,51
36,69
69,61
77,5
30,23
78,76
35,1
65,31
58,11
13,73
83,87
6,46
15,51
52,69
19,76
92,94
12,87
17,28
39,69
42,81
84,59
20,13
53,35
