95 2325
value,weight
11,7
89,31
31,5
83,46
38,2
52,81
27,18
5,32
11,61
14,7
93,66
51,5
29,4
84,20
87,81
90,96
63,91
77,51
72,6
48,79
18,13
61,7
18,55
73,84
8,47
13,79
97,38
90,78
51,70
59,78
6,34
64,38
56,72
46,98
7,86
90,71
18,52
6,15
59,10
68,8
71,69
80,46
92,35
30,28
30,98
81,53
76,34
52,96
66,57
72,25
33,25
5,33
95,50
46,51
45,84
30,27
59,81
50,12
70,93
26,75
18,82
82,6
57,63
62,52
69,59
91,95
6,5
62,39
70,43
7,55
94,31
75,43
1,32
36,39
34,30
73,54
10,35
69,97
85,22
49,6
14,60
77,67
24,5
53,83
43,57
78,81
67,54
83,66
74,71
61,88
98,54
57,63
22,24
73,89
77,7
