95 2658
value,weight
99,52
75,11
49,12
83,52
93,84
84,21
17,89
69,42
7,98
60,82
78,2
98,90
43,68
15,33
15,99
43,55
74,46
36,44
60,84
47,61
1,67
60,71
39,3
39,74
67,14
70,75
13,23
98,6
75,88
17,52
75,55
33,71
56,3
10,100
3,87
63,71
34,81
35,38
5,32
40,46
69,63
56,88
69,92
47,28
63,13
28,67
91,86
48,100
11,81
8,47
93,64
58,78
69,76
47,27
17,92
32,89
27,95
35,14
59,86
76,64
40,56
54,63
82,32
72,38
78,2
90,33
7,59
10,15
4,68
62,20
84,53
25,59
70,60
14,86
39,27
96,64
82,91
63,51
35,69
14,44
48,27
56,79
33,71
21,42
64,31
36,13
16,39
50,50
38,37
39,96
75,24
62,49
72,71
14,75
21,90
