90 2133
value,weight
22,39
85,68
42,52
12,89
99,51
98,43
68,74
29,1
80,71
14,11
27,94
30,51
42,33
15,86
55,18
64,56
38,3
33,40
41,93
77,43
96,97
16,66
79,66
18,84
62,78
53,79
86,31
62,15
92,90
66,33
38,63
6,57
71,50
98,40
5,6
49,24
18,77
10,5
37,79
100,41
69,12
67,42
11,84
10,78
87,83
88,86
63,91
41,61
79,12
83,46
91,39
13,75
47,34
1,77
22,9
93,40
76,17
8,96
78,94
70,5
35,45
59,3
84,74
37,46
94,80
97,35
16,57
1,26
38,30
93,36
44,43
3,23
39,14
87,47
5,15
20,17
57,65
36,13
30,28
1,20
94,35
5,96
69,28
25,5
96,13
46,34
51,11
6,56
68,80
54,14
