85 2050
value,weight
87,97
9,1
77,15
4,5
41,62
68,92
86,31
86,19
83,86
7,65
2,21
38,96
14,97
6,34
98,79
54,10
55,16
90,46
30,92
29,24
44,90
40,62
72,67
73,90
97,30
66,12
66,46
28,75
20,46
91,76
28,13
78,77
68,22
10,9
69,83
39,18
1,15
49,62
97,15
45,16
12,27
34,30
24,35
8,38
18,34
23,52
9,64
51,40
94,80
34,27
61,55
55,96
92,57
38,83
46,23
35,73
24,66
58,92
12,86
72,43
1,38
30,29
30,60
30,69
30,1
16,47
89,1
86,77
63,23
100,26
69,23
27,24
6,97
96,20
91,32
59,72
51,11
36,44
4,99
24,100
66,24
43,14
57,18
24,73
98,65
