95 2431
value,weight
76,42
89,67
28,2
24,9
73,15
100,30
62,44
37,83
4,5
47,18
21,33
94,77
32,72
97,92
13,89
85,54
88,90
22,27
27,70
16,51
42,98
87,70
49,94
8,81
89,20
55,41
91,76
68,47
93,38
41,36
81,80
16,94
54,52
69,32
44,85
89,66
56,66
76,96
100,1
71,30
93,12
7,18
90,24
34,27
6,33
94,48
80,18
94,94
78,55
86,39
86,37
84,24
11,13
52,99
48,32
69,64
58,6
85,44
88,17
55,2
5,94
98,22
95,73
81,95
57,60
46,88
4,11
38,33
40,71
84,7
91,84
12,77
79,75
35,44
12,4
49,86
52,51
26,78
61,60
36,63
40,87
86,59
58,97
94,2
83,88
55,17
35,9
16,25
93,75
39,98
94,68
100,78
100,49
99,20
34,35
