90 2395
value,weight
28,66
36,48
99,81
23,30
28,18
33,46
78,72
84,77
71,62
36,50
98,3
23,13
46,77
70,15
36,100
73,3
97,7
4,69
97,40
45,21
15,82
41,65
50,23
87,87
97,55
83,63
1,23
64,5
6,81
79,90
17,31
81,53
89,44
94,18
42,90
9,88
65,30
18,43
22,72
1,86
96,70
33,28
83,97
6,54
80,76
4,51
35,39
4,8
13,86
75,25
5,54
88,76
46,21
14,7
96,41
30,88
62,70
19,79
92,77
54,61
52,33
15,8
60,66
84,74
70,32
77,52
23,96
76,96
87,18
89,60
95,40
56,52
36,32
32,2
97,93
36,92
45,95
31,51
2,48
92,59
19,28
58,40
93,3
91,6
3,70
7,90
13,91
21,93
36,91
71,44
