90 2390
value,weight
73,12
40,72
63,80
93,77
16,72
96,45
74,19
24,77
80,92
71,88
42,74
80,14
66,52
54,61
76,98
91,8
1,55
98,36
1,28
71,57
79,14
8,79
30,67
100,37
79,42
87,19
97,65
2,44
29,10
53,56
72,8
54,27
46,81
50,35
55,85
99,84
81,37
12,81
90,61
79,68
96,92
41,90
96,52
1,91
51,71
37,71
14,68
90,44
51,82
91,89
15,21
95,59
35,4
35,46
58,63
19,94
38,6
38,94
61,21
88,8
18,33
43,68
5,70
24,21
6,40
87,68
17,98
50,92
82,84
13,24
27,67
89,53
35,26
99,64
53,11
82,53
95,31
35,11
91,39
33,41
6,77
45,32
79,25
30,65
71,65
3,83
47,42
74,9
83,90
53,15
