90 2141
value,weight
19,34
55,6
79,63
69,85
22,11
38,70
10,23
71,68
53,73
55,14
45,29
16,48
73,36
3,22
3,73
29,32
21,38
79,99
22,17
82,6
71,30
50,44
21,64
30,90
72,78
1,73
41,83
31,61
36,22
81,8
62,81
98,32
27,36
75,28
11,1
46,96
14,18
46,30
40,96
89,42
5,9
57,2
15,95
3,86
100,51
24,64
31,42
42,100
38,49
52,6
19,97
71,7
32,68
1,28
89,27
90,10
57,88
9,38
21,21
63,3
50,96
14,40
90,67
10,72
58,93
66,86
65,6
6,40
48,67
33,4
86,50
49,58
31,81
92,35
66,47
8,32
21,53
14,35
36,43
99,10
79,80
80,63
37,92
5,5
55,43
78,13
85,53
79,67
20,66
51,34
