85 2158
value,weight
80,79
84,2
40,92
11,6
67,97
22,46
17,53
19,83
15,12
14,46
36,36
25,9
79,64
63,76
30,29
32,59
69,41
73,97
61,13
98,55
5,20
90,17
12,70
84,67
85,47
71,40
93,37
5,64
83,30
9,25
23,96
11,43
40,87
53,72
9,15
88,3
50,89
23,6
77,37
88,57
44,83
27,55
42,18
40,4
45,3
84,73
30,61
81,47
63,18
87,32
41,52
18,77
84,82
93,22
43,59
36,82
32,8
45,84
15,94
27,20
76,81
50,56
22,85
29,98
60,42
87,85
65,17
31,96
66,46
39,64
32,20
19,83
37,22
41,30
40,23
96,27
95,76
94,42
87,90
4,14
83,81
47,62
96,33
7,92
49,60
