100 2405
value,weight
70,23
11,63
81,93
75,89
27,59
45,25
60,96
16,28
6,86
11,68
77,74
48,94
34,86
14,41
6,47
59,27
1,65
38,54
45,44
45,83
72,67
11,35
8,69
24,86
55,10
81,80
14,60
74,27
41,1
29,5
34,93
33,62
19,91
40,6
81,34
94,31
38,95
21,82
75,81
47,97
45,15
48,11
67,48
99,47
20,17
89,35
27,39
81,98
82,63
57,68
33,29
16,25
74,52
92,66
68,44
59,12
66,31
80,6
81,70
35,59
81,6
42,66
7,5
57,7
37,69
73,95
4,55
42,24
83,78
61,18
72,15
25,42
34,25
26,27
40,20
49,4
95,16
71,85
36,28
29,84
42,77
92,55
14,3
32,62
76,28
71,3
63,48
99,48
71,25
47,49
35,9
19,71
2,66
84,7
98,27
14,77
29,32
29,33
36,69
8,61
