90 2358
value,weight
100,40
39,57
89,22
37,88
48,32
38,96
61,22
6,46
83,41
25,43
41,60
26,94
30,25
14,24
78,74
70,95
71,65
22,96
3,66
37,24
18,35
14,84
83,41
31,21
55,55
17,7
72,21
3,74
23,35
96,89
71,14
55,86
20,23
64,27
5,23
58,2
33,28
96,35
74,38
88,23
38,96
30,71
32,67
36,46
53,45
8,98
82,92
73,61
22,53
96,10
61,19
87,73
11,15
62,39
31,76
94,68
61,29
27,87
70,30
80,67
62,26
28,91
68,1
79,79
74,77
3,25
91,79
71,49
21,37
65,14
96,14
76,47
91,36
60,66
98,50
24,75
66,70
68,86
75,23
28,25
33,70
78,100
80,68
20,13
23,53
23,94
6,82
46,84
17,83
82,86
