100 2401
value,weight
82,11
8,36
53,1
86,45
19,92
43,56
44,12
18,72
49,73
12,59
44,55
94,60
76,15
79,31
44,23
89,97
14,62
42,14
31,19
100,2
48,87
81,38
72,92
24,87
35,43
86,61
78,63
87,75
22,22
47,43
56,67
86,76
34,44
28,6
37,47
75,22
63,81
42,41
84,79
36,22
18,54
6,51
73,38
77,20
36,96
93,67
42,62
64,65
45,65
85,21
89,37
73,4
87,46
4,64
87,36
58,92
60,47
23,11
36,74
17,97
75,83
91,52
99,32
62,2
87,75
83,24
43,84
91,22
73,60
2,16
48,39
78,70
99,77
20,56
74,57
24,53
100,60
45,18
89,8
74,36
45,74
16,72
65,47
71,55
22,94
29,27
76,56
18,15
62,96
72,52
95,75
76,53
57,19
89,23
72,1
58,22
30,47
61,35
51,30
82,7
