95 2247
value,weight
56,24
50,29
100,64
2,49
63,75
43,61
55,29
4,58
59,60
70,92
80,34
30,18
82,86
91,6
27,72
23,96
1,58
3,28
30,20
93,95
6,6
27,35
28,12
35,27
48,61
28,61
97,2
23,13
7,71
14,50
60,21
3,20
87,81
1,23
53,59
18,43
46,26
40,93
3,82
67,59
15,34
32,99
27,38
12,43
52,2
5,20
39,9
5,68
45,1
93,89
28,86
77,24
11,30
21,25
72,44
34,13
24,17
2,82
28,43
1,75
100,40
21,41
13,65
38,33
48,12
92,89
70,94
84,79
37,17
52,73
14,38
52,38
19,100
5,32
34,39
71,16
44,94
88,28
27,28
36,53
62,76
40,2
38,51
98,68
93,38
97,87
46,20
39,79
18,67
60,47
18,7
60,88
51,3
97,26
46,86
