90 2379
value,weight
11,5
89,24
59,90
100,49
52,36
64,94
62,56
7,69
90,19
46,50
90,78
64,30
72,57
67,87
92,53
18,62
71,98
93,76
99,7
92,14
33,65
29,79
33,78
67,61
98,10
25,66
11,41
1,100
68,83
73,32
78,3
88,64
15,80
58,94
50,37
79,23
96,83
24,73
45,100
1,38
5,69
99,65
52,71
80,87
45,81
41,24
90,48
32,1
36,93
44,4
2,37
90,63
21,1
49,24
28,53
48,77
51,39
84,53
51,96
51,22
96,18
36,53
69,13
12,72
76,81
44,99
43,42
13,23
64,8
91,79
77,15
13,87
19,6
60,95
68,25
2,99
89,90
52,21
10,7
96,95
79,17
41,28
33,32
60,20
48,51
92,70
78,78
8,82
34,43
55,37
