95 2257
value,weight
50,44
91,26
5,1
100,64
34,44
25,56
88,89
63,70
39,92
2,83
24,54
35,44
50,93
35,5
47,39
30,22
13,97
29,86
86,35
45,64
15,60
84,99
24,82
37,1
96,58
13,99
9,91
19,88
71,5
26,77
11,30
6,33
64,92
51,35
6,50
81,24
52,8
4,57
20,59
81,79
35,71
54,11
45,12
21,13
100,13
76,13
95,54
6,25
95,23
96,28
6,4
47,22
85,63
39,66
51,28
70,8
57,72
74,68
1,37
5,30
94,68
10,69
15,22
5,14
87,47
72,34
39,8
37,65
1,24
16,45
76,11
90,21
56,22
74,81
37,27
85,27
1,74
52,40
64,24
94,80
1,43
59,60
31,22
48,43
72,35
47,65
50,97
31,7
16,33
14,93
10,72
9,70
4,68
99,37
85,71
