95 2505
value,weight
42,67
4,22
11,54
63,6
47,82
82,59
45,63
45,33
2,9
96,83
65,42
98,53
74,11
73,82
91,4
15,44
22,96
25,34
76,94
33,72
91,79
91,99
57,98
65,76
59,62
58,51
33,77
50,1
93,37
88,25
94,85
62,54
16,24
51,22
22,73
9,45
62,100
74,100
13,27
36,93
84,50
57,34
41,2
53,62
30,80
81,11
45,87
58,23
69,75
87,86
62,22
80,93
53,21
45,89
79,87
64,4
89,68
19,36
93,29
29,50
77,22
20,41
38,3
81,78
31,39
2,29
40,19
6,54
71,53
32,14
74,66
27,20
7,48
96,92
60,68
69,12
28,20
8,80
42,84
36,100
51,89
8,31
14,55
55,57
9,45
62,60
45,26
43,72
11,80
93,69
16,17
68,28
43,41
66,51
78,100
