85 2408
value,weight
60,14
58,97
92,82
25,81
93,90
92,69
93,88
84,90
77,80
7,72
48,90
9,61
35,81
67,77
78,69
47,34
27,2
91,57
50,100
37,93
90,99
45,99
49,26
56,15
90,94
4,52
32,72
38,84
97,89
37,82
27,25
60,69
53,38
2,27
48,6
39,56
91,83
47,13
5,88
42,19
53,1
87,39
65,40
23,94
40,98
83,56
38,76
91,99
85,13
36,65
94,58
42,55
11,88
45,71
81,61
47,23
28,74
15,92
47,83
100,54
41,87
44,55
97,11
77,31
64,30
23,97
81,64
100,55
4,38
39,14
55,21
47,96
2,6
37,31
84,49
91,1
40,27
9,18
57,73
43,49
8,3
62,76
69,26
10,46
68,9
