90 2272
value,weight
8,51
71,94
46,36
87,91
48,84
59,13
99,72
38,78
68,35
87,83
87,100
36,78
27,69
42,43
4,40
12,63
41,7
97,11
46,73
89,34
99,52
21,33
79,27
8,74
28,33
52,53
32,28
73,22
56,70
4,11
36,55
61,45
41,3
87,7
22,3
13,92
16,44
61,93
43,42
71,22
35,91
71,79
5,41
2,83
71,48
96,44
82,30
27,69
82,69
42,21
13,27
2,39
55,92
51,81
24,21
50,62
42,14
64,54
77,78
30,93
63,85
93,4
18,94
35,98
60,28
89,69
62,5
26,69
70,18
70,95
84,79
48,41
60,4
42,59
69,6
17,23
8,35
89,55
26,76
99,66
35,14
33,80
100,74
38,40
75,5
78,11
53,33
9,98
89,54
89,26
