85 2057
value,weight
60,50
91,9
6,20
65,31
44,25
22,76
17,88
54,80
22,45
47,39
35,31
94,80
14,95
15,41
98,23
82,9
51,93
34,37
52,92
29,76
20,87
24,36
13,2
55,22
44,40
52,26
16,70
90,54
96,3
15,16
3,31
20,51
10,44
77,33
27,98
77,98
76,6
71,92
99,94
7,48
15,78
48,32
5,49
50,19
45,73
38,22
34,74
8,8
76,59
58,39
46,34
55,17
32,87
87,4
11,87
48,22
73,55
11,1
14,41
41,71
97,98
74,57
30,93
81,21
85,85
83,38
25,81
16,37
74,31
38,44
14,7
34,98
73,71
73,79
37,7
72,50
48,43
65,10
70,63
49,14
74,59
79,40
41,54
70,49
89,22
