95 2474
value,weight
46,71
41,84
42,3
24,7
79,69
72,29
18,56
92,12
71,19
83,44
90,39
95,96
97,34
28,94
41,39
47,98
88,62
28,57
92,79
55,86
7,64
1,42
81,55
19,95
38,5
45,99
54,100
5,5
83,86
28,91
16,7
99,23
12,97
78,35
2,100
15,93
45,38
39,31
80,75
62,29
47,3
92,86
16,65
80,25
44,85
71,65
95,82
68,37
60,44
41,30
64,39
57,40
71,87
4,98
34,17
40,18
21,65
6,59
8,39
35,56
83,85
31,12
76,77
61,99
92,7
33,35
45,90
57,32
43,37
64,59
7,71
58,93
2,45
91,8
29,29
58,84
27,52
58,27
19,80
5,45
30,45
86,52
55,70
82,39
94,49
35,36
2,26
73,18
61,6
30,42
46,40
36,33
48,17
96,70
40,51
