85 2270
value,weight
59,42
74,18
44,56
72,55
74,90
51,15
96,78
50,48
88,52
67,74
4,86
32,67
67,6
88,12
62,8
84,86
37,26
59,8
44,41
39,83
14,79
37,89
41,85
3,90
91,68
51,70
8,93
52,88
29,35
47,13
96,36
85,46
41,2
93,5
90,8
56,31
25,55
70,42
78,27
72,3
4,50
39,75
33,26
88,21
93,60
18,13
56,88
1,56
12,91
34,94
90,30
74,72
11,98
53,85
79,47
1,98
57,41
61,74
63,98
38,69
50,82
48,68
30,84
91,18
51,12
86,99
35,98
23,74
22,1
68,27
100,35
88,60
43,63
41,55
84,57
9,73
72,81
27,34
21,73
52,12
77,84
3,49
90,52
28,3
75,45
