85 2243
value,weight
49,73
73,78
9,85
5,87
26,88
61,67
55,98
62,70
99,75
85,39
23,100
40,56
31,45
29,84
68,88
96,66
95,23
55,93
7,95
75,23
69,31
56,92
14,54
88,22
85,66
10,89
63,46
39,20
36,95
33,47
26,28
97,79
13,39
38,74
68,28
97,42
75,6
38,37
22,48
66,70
93,61
81,54
93,12
100,60
19,57
37,27
30,9
90,58
70,85
69,6
1,39
1,22
86,6
7,50
22,61
16,41
29,58
75,88
29,82
65,41
8,36
62,17
91,79
65,76
75,81
36,13
44,32
19,3
60,57
30,11
43,67
71,17
22,41
50,35
30,81
46,61
53,20
13,69
4,13
11,93
57,26
20,24
65,95
99,59
24,18
