100 2435
value,weight
20,7
83,50
38,55
32,28
100,15
1,93
5,52
48,40
49,95
39,42
48,3
9,57
82,90
20,9
77,46
40,48
48,52
80,89
100,29
92,12
89,11
89,48
13,39
3,77
97,88
67,47
7,100
76,75
95,46
78,13
58,5
72,82
21,24
14,61
66,4
79,58
87,75
75,35
61,47
91,37
95,92
35,29
54,68
68,66
63,32
72,80
16,17
26,88
79,6
59,41
18,36
52,83
64,59
81,81
2,43
88,83
51,77
17,14
47,22
62,93
5,91
36,68
21,60
14,57
31,10
22,47
60,26
10,45
38,3
54,11
66,87
68,15
67,25
7,90
78,31
42,28
38,39
69,61
49,6
1,85
96,32
97,91
68,7
83,35
14,81
31,7
34,82
5,74
45,36
17,45
91,47
2,15
52,93
32,61
59,11
26,90
93,12
61,98
7,33
8,41
