85 2305
value,weight
21,89
16,42
10,69
88,36
58,16
77,74
45,13
70,71
65,78
51,80
32,98
58,98
15,2
93,31
43,70
93,76
83,10
16,58
73,43
73,28
91,71
61,10
72,84
39,94
57,17
73,73
33,34
79,35
42,14
78,48
73,28
15,91
92,64
45,41
95,14
48,45
71,59
84,23
13,35
91,80
4,50
79,3
42,79
86,100
93,99
39,36
63,47
65,36
12,90
93,19
91,58
100,28
64,95
32,27
2,22
67,85
100,86
29,57
58,91
89,50
36,28
43,74
31,16
76,53
49,86
67,53
4,100
51,47
76,95
45,73
85,32
98,5
87,35
16,37
21,9
63,69
17,84
85,52
29,26
82,89
93,59
71,76
63,89
94,48
62,75
