100 2338
value,weight
87,89
9,87
23,84
99,4
31,78
31,78
75,22
93,40
1,49
18,45
2,53
100,36
48,99
28,81
8,30
73,74
48,46
15,31
68,25
24,81
65,60
69,74
89,27
94,3
59,21
35,48
69,8
40,95
75,38
29,79
27,8
36,25
47,44
85,44
83,8
29,62
47,9
16,63
38,15
97,96
36,99
85,13
44,1
18,86
69,47
83,47
60,93
63,60
75,91
56,15
51,24
72,83
51,49
53,16
73,94
47,3
56,84
14,57
5,15
91,62
60,26
58,7
23,46
64,74
47,36
77,90
91,49
1,58
92,18
16,27
18,74
28,30
95,42
50,63
17,53
53,2
42,12
65,35
48,23
97,31
95,33
22,15
93,60
73,21
84,29
11,77
24,64
11,67
78,31
63,41
40,12
15,56
28,32
80,33
73,98
14,34
91,19
19,56
23,69
34,35
