95 2491
value,weight
34,52
80,9
21,61
72,16
98,49
67,51
29,43
42,81
62,70
21,74
21,90
10,41
88,100
92,96
49,67
44,11
92,93
34,21
64,79
54,25
87,67
38,81
8,87
97,10
60,45
89,27
54,63
62,85
70,33
76,82
63,78
78,35
46,22
20,90
96,40
66,37
59,44
24,81
96,40
65,54
3,51
44,32
61,47
82,58
21,10
24,90
25,25
6,67
15,18
60,7
54,92
52,82
41,20
70,66
99,78
79,100
95,81
75,35
19,87
19,5
37,16
96,52
8,65
12,14
98,29
97,98
94,25
55,74
63,55
66,27
25,55
85,90
56,99
78,1
36,39
27,33
11,41
36,96
94,58
33,30
90,12
26,74
95,92
29,4
99,30
69,45
26,26
37,22
6,88
89,45
41,80
59,19
78,39
95,90
93,39
