95 2472
value,weight
32,71
13,13
63,13
31,38
52,41
84,12
49,14
21,69
98,30
97,31
77,76
77,52
65,17
19,67
49,47
2,85
10,82
36,43
72,14
18,91
72,3
58,74
58,83
3,42
94,17
76,21
56,28
49,67
33,5
15,96
71,19
1,47
20,23
87,38
87,70
77,51
98,5
86,90
12,24
15,49
91,10
21,33
92,73
50,17
85,18
73,7
51,55
50,8
88,32
77,81
80,82
51,83
21,16
75,66
51,14
67,37
30,66
50,57
40,37
14,33
34,88
89,92
89,21
40,78
76,96
13,46
71,48
93,98
53,96
57,46
21,26
21,69
88,98
16,58
10,100
62,76
25,3
57,54
10,91
70,65
6,91
58,55
52,66
23,99
5,64
17,59
14,88
42,75
73,62
26,38
65,96
55,5
12,85
46,40
48,90
