95 2307
value,weight
43,60
58,63
19,2
76,67
58,67
75,52
71,10
73,76
24,78
52,88
5,78
6,53
83,53
72,6
60,83
8,97
55,39
52,25
94,88
37,52
57,25
32,61
73,29
43,51
47,20
49,28
19,51
4,87
7,11
43,85
50,64
2,44
76,36
82,92
88,32
38,51
34,79
70,33
60,16
56,35
51,42
34,75
54,13
100,20
47,30
6,42
65,53
13,75
61,76
26,13
90,96
6,92
15,91
95,29
23,65
88,26
68,18
13,87
19,23
39,8
26,55
54,7
93,50
75,45
13,5
95,79
20,39
49,14
99,64
39,91
88,46
79,4
76,53
8,77
49,55
82,1
74,68
99,41
31,68
58,98
80,14
42,38
77,33
75,23
78,66
6,77
12,15
71,54
7,37
19,11
31,74
11,48
74,9
64,50
81,64
