95 2420
value,weight
9,73
24,51
38,80
73,73
80,95
30,40
42,90
92,88
38,19
92,18
1,89
26,92
21,72
74,59
77,80
82,70
39,3
31,43
55,45
50,38
90,50
55,50
44,66
58,76
49,17
1,66
93,86
69,69
25,24
27,25
68,37
76,20
86,85
22,24
49,62
1,26
27,52
98,70
24,24
19,13
72,90
45,17
69,81
41,41
33,65
93,46
89,36
5,93
64,6
15,85
87,92
11,63
98,35
10,18
47,7
78,92
49,1
35,14
99,69
31,31
41,77
48,38
55,32
6,16
55,99
90,86
88,10
25,54
8,35
11,60
14,31
65,51
35,74
32,72
33,66
46,12
21,15
83,39
25,71
54,21
47,3
66,78
73,24
59,87
41,64
1,44
80,25
44,56
86,98
45,85
56,80
22,42
50,34
82,18
2,2
