85 2308
value,weight
89,57
28,36
57,58
81,96
77,31
18,61
66,11
42,84
47,64
73,43
44,96
9,49
82,65
82,26
40,24
52,43
39,15
10,6
14,77
63,16
6,1
90,82
95,91
95,25
16,92
37,64
97,80
100,82
45,57
29,13
54,58
16,6
15,34
28,95
45,94
87,65
31,14
19,7
56,70
19,61
2,26
37,42
14,76
9,97
94,27
70,84
49,56
83,54
77,27
43,15
96,24
84,98
2,69
35,92
58,58
17,86
29,93
65,73
59,56
42,68
37,33
18,82
55,7
75,35
71,75
33,48
92,58
47,54
28,89
32,69
100,16
16,1
95,100
27,95
57,62
65,13
37,67
8,30
78,6
82,67
20,78
98,68
29,77
75,44
27,72
