85 2169
value,weight
52,21
51,10
57,30
51,20
86,7
16,59
69,77
42,59
85,69
96,75
99,97
47,63
88,84
72,62
27,55
1,3
5,6
30,48
21,28
89,82
50,18
58,28
95,56
96,39
61,38
71,14
99,12
52,60
52,97
55,68
61,37
64,28
90,32
40,45
74,21
98,75
96,9
51,85
51,71
87,23
54,100
98,90
12,52
6,66
24,13
11,72
52,81
1,51
80,37
99,71
36,93
85,51
80,68
97,15
73,14
19,88
10,23
84,65
64,86
82,77
87,55
43,80
14,6
63,26
90,29
96,35
22,96
67,95
6,88
21,25
57,84
54,81
30,69
61,10
64,78
20,65
47,34
59,27
10,100
67,43
23,20
34,32
79,60
23,58
23,18
