85 2096
value,weight
100,80
98,11
79,66
46,59
28,51
33,49
68,10
67,79
6,50
34,38
66,63
92,45
3,2
37,9
46,7
28,18
30,11
44,28
91,42
13,47
98,65
89,82
85,51
86,13
72,47
9,89
10,84
64,31
75,44
55,87
52,77
43,89
56,73
99,89
15,75
9,71
51,97
48,18
94,34
19,65
85,42
15,90
35,56
63,82
82,49
82,75
25,27
17,36
96,33
22,74
96,41
72,71
92,87
91,8
1,49
75,10
25,65
84,98
63,29
38,8
79,18
26,14
49,74
60,13
88,39
54,5
64,4
5,74
31,11
70,63
89,44
69,64
17,18
46,37
3,67
47,56
34,72
56,8
6,89
23,7
30,48
31,61
57,83
61,59
39,89
