100 2322
value,weight
66,49
16,74
91,70
72,10
96,3
52,6
86,87
6,12
36,5
17,56
43,94
87,45
83,77
23,37
37,38
20,48
93,92
45,86
49,49
90,69
33,28
82,15
47,55
37,17
12,86
44,6
14,12
28,62
92,58
16,96
4,78
17,12
99,18
78,67
8,98
83,27
37,21
45,19
24,27
70,46
59,52
99,81
54,6
77,48
97,89
72,82
41,75
82,46
42,48
11,82
11,86
60,30
49,64
76,48
42,93
13,71
3,20
55,80
76,33
22,30
85,37
88,71
4,59
80,38
93,57
82,100
44,37
43,3
23,57
87,73
40,39
52,71
12,28
86,61
12,2
14,93
59,23
75,3
78,5
97,66
26,11
45,3
74,6
52,95
26,58
54,43
98,31
5,72
76,13
7,20
59,33
44,67
67,51
72,6
53,39
46,45
100,7
72,2
62,40
93,61
