85 2079
value,weight
30,56
48,31
49,13
75,16
3,1
52,22
18,28
35,20
2,48
33,55
70,41
61,18
13,98
16,28
70,73
31,60
17,70
22,63
98,88
15,84
68,39
96,49
35,42
9,87
41,15
85,21
20,19
31,71
76,65
22,83
92,44
22,28
89,22
50,78
49,56
46,20
35,78
47,99
74,85
32,24
5,60
57,58
34,96
73,71
7,47
76,59
14,27
13,2
56,90
95,48
50,41
3,22
24,25
24,35
6,82
45,47
7,33
73,16
38,10
5,30
52,72
51,56
77,34
95,60
87,81
18,25
69,72
64,47
44,10
9,5
51,9
22,87
32,23
85,86
77,73
98,32
21,83
66,5
25,85
73,90
98,41
15,74
4,66
28,13
18,93
