95 2019
value,weight
32,42
12,43
75,6
69,15
30,17
62,46
22,12
79,96
41,29
43,49
46,25
3,68
16,20
78,5
96,26
32,14
10,2
58,36
12,42
49,46
7,95
61,38
5,81
90,71
57,16
60,80
45,56
45,4
72,28
50,19
1,25
9,42
76,14
10,10
32,11
69,91
1,28
54,78
58,53
47,15
84,94
82,17
60,59
64,75
78,27
38,17
40,95
52,78
98,26
19,23
26,57
16,41
61,5
2,21
3,64
95,10
90,15
19,96
50,31
16,90
72,65
63,75
99,11
57,96
45,75
45,21
82,35
60,36
70,80
97,40
14,65
20,5
38,45
92,49
26,85
15,83
28,6
4,5
14,39
71,39
1,39
19,31
19,42
12,15
2,89
13,66
74,21
33,61
24,57
26,52
30,44
14,12
9,30
17,38
57,51
