85 2175
value,weight
11,89
80,26
58,40
29,97
74,37
99,84
47,57
85,85
73,21
24,2
23,70
50,83
3,72
68,15
54,38
64,1
43,53
1,89
18,21
86,39
24,52
50,64
52,67
5,87
82,65
32,73
71,66
57,4
28,50
44,67
72,39
32,20
75,69
93,58
55,88
62,12
99,50
48,16
69,41
64,37
96,94
14,1
34,20
60,62
59,22
29,41
6,53
94,34
76,61
4,90
74,76
50,73
21,78
23,91
41,83
77,59
34,19
11,16
97,51
7,36
87,80
28,19
51,51
82,42
43,20
18,49
46,54
46,16
90,4
2,63
88,70
98,79
27,69
27,32
50,27
54,32
18,30
96,61
53,13
17,59
8,69
90,90
87,98
16,52
68,68
