95 2188
value,weight
15,22
74,32
71,73
88,21
83,32
62,99
92,48
1,39
11,2
67,54
23,10
70,51
62,86
96,84
35,76
49,6
9,61
85,33
72,72
30,86
70,17
100,79
28,30
86,12
70,96
23,20
37,20
82,7
59,2
19,85
31,21
27,84
26,96
20,68
34,76
10,24
41,35
77,84
87,1
83,8
56,78
97,26
14,91
18,49
4,28
7,98
96,20
52,40
42,24
18,79
89,17
92,29
92,54
27,21
69,86
39,45
21,47
60,24
25,78
1,9
94,32
13,91
28,36
94,98
35,2
49,1
71,34
24,38
99,32
82,81
93,100
25,60
13,72
83,55
35,97
23,61
53,21
57,43
54,40
25,67
61,17
48,18
29,33
84,79
84,23
49,23
42,2
21,17
11,85
7,8
88,3
58,19
28,41
18,91
71,62
