100 2443
value,weight
57,45
78,66
62,26
22,31
61,72
29,20
88,98
72,36
21,89
95,77
91,87
54,7
81,33
53,16
29,2
19,56
75,46
79,69
7,86
32,74
13,77
36,43
30,23
6,18
48,58
45,61
56,46
17,14
55,30
67,94
45,5
72,46
10,88
25,59
99,10
70,65
35,51
29,58
42,16
49,44
38,66
74,87
80,74
53,43
73,35
1,17
85,74
57,40
51,22
47,28
4,4
5,31
46,58
65,86
71,82
36,73
18,95
5,19
46,67
32,64
50,71
4,40
38,69
25,34
79,32
8,35
92,4
73,51
61,82
8,70
19,54
67,48
26,57
95,34
14,91
64,100
98,97
60,14
61,80
49,47
63,5
83,53
88,34
37,10
20,40
83,45
10,39
83,70
73,77
77,61
27,44
7,10
57,95
25,8
72,77
69,15
37,4
50,20
69,35
21,28
