95 2153
value,weight
93,50
16,44
95,79
81,4
12,26
1,18
82,42
62,16
79,98
98,3
34,55
49,51
75,74
26,5
1,55
72,22
44,15
4,73
7,12
80,87
10,25
62,10
55,58
97,3
41,24
40,7
98,73
41,15
56,62
58,79
66,19
22,34
90,12
49,2
17,88
14,86
98,16
9,34
85,85
98,74
45,92
29,56
83,7
91,70
33,17
78,72
91,68
95,4
53,38
90,7
21,28
17,14
47,57
67,87
48,65
93,84
3,9
48,4
79,51
9,3
63,92
22,25
79,80
82,36
1,35
75,98
51,57
87,20
18,32
33,57
16,79
51,15
93,42
65,92
16,38
23,29
74,37
52,20
64,85
16,42
13,46
75,100
92,67
95,45
96,70
95,35
85,3
43,81
13,33
77,77
75,65
78,55
3,32
81,95
32,23
