90 2301
value,weight
66,83
49,74
23,53
38,49
30,75
99,21
36,55
4,82
80,72
41,1
38,38
49,97
9,42
13,17
72,7
1,25
7,77
32,45
12,52
20,69
15,49
100,64
16,66
62,46
7,74
16,13
54,61
95,35
20,44
75,93
89,15
92,30
84,43
1,30
90,93
98,56
44,31
36,48
81,85
3,40
55,70
7,75
15,60
45,31
98,88
9,19
83,11
52,76
62,73
62,55
39,30
96,44
73,86
21,54
22,17
30,76
1,36
51,63
29,48
66,66
95,66
34,53
29,17
46,32
51,70
60,45
89,86
70,18
78,45
20,38
73,49
26,36
35,35
52,30
55,21
33,69
75,98
3,90
48,80
17,11
53,69
5,49
14,57
28,91
63,77
67,45
17,15
20,1
4,67
10,14
