100 2622
value,weight
64,73
70,100
87,73
41,75
68,87
84,39
38,52
45,74
74,77
53,60
24,81
59,5
88,59
65,3
12,6
90,66
32,69
95,45
99,26
91,51
24,50
80,99
17,91
7,28
3,31
12,55
73,54
29,56
43,21
40,86
97,78
64,65
100,45
24,24
47,1
36,57
62,99
30,20
17,54
26,92
88,12
53,62
44,36
31,56
22,92
46,7
33,6
82,85
95,39
47,100
68,50
37,77
34,84
80,14
74,30
24,93
50,22
45,21
76,91
66,58
20,26
5,74
84,30
68,34
18,88
28,14
23,22
73,93
5,44
87,17
61,43
36,74
46,20
33,53
7,92
35,4
96,29
29,72
95,53
38,80
78,18
85,75
9,35
26,54
73,81
46,38
52,52
18,26
94,64
18,52
54,34
90,59
28,53
70,69
62,76
92,23
67,10
82,38
90,99
54,64
