95 2556
value,weight
63,81
25,87
55,52
69,69
66,12
32,45
71,82
19,29
57,1
60,89
93,10
20,99
40,86
4,91
49,61
29,46
46,81
18,27
10,90
98,51
1,78
4,4
8,14
64,27
66,37
50,80
80,91
83,59
36,64
8,51
94,58
2,60
88,15
36,43
37,78
34,29
8,19
18,71
92,68
59,29
60,81
98,63
93,28
23,80
30,36
1,3
52,68
73,62
33,44
11,22
64,40
40,72
43,90
96,19
85,47
58,41
68,12
41,79
86,74
62,99
100,81
22,82
76,91
64,75
41,7
56,46
97,53
76,88
10,23
100,22
78,83
38,22
75,9
21,90
54,36
26,75
83,59
4,71
51,75
20,27
18,65
39,51
86,39
52,90
67,10
20,69
43,26
74,9
69,71
60,23
71,95
15,81
93,2
23,74
53,69
