90 2517
value,weight
91,82
89,69
12,54
71,43
54,38
81,29
76,48
46,4
8,53
95,84
34,31
40,7
41,68
66,3
17,50
98,85
8,79
78,30
29,16
50,37
47,12
83,48
71,97
52,8
1,51
24,55
47,48
50,16
89,88
14,23
97,49
52,88
4,38
27,8
11,65
90,85
52,22
13,50
41,2
63,85
2,53
14,43
48,17
23,91
87,94
3,82
39,68
35,82
13,96
72,81
90,74
64,59
66,12
55,94
54,95
7,68
80,83
21,32
66,97
90,6
56,89
75,54
63,6
63,87
17,74
45,84
91,12
42,40
20,80
3,58
47,95
29,97
9,92
84,13
7,6
56,37
37,76
7,58
48,77
95,58
14,71
28,31
2,69
8,58
100,98
17,75
60,27
100,97
91,50
52,90
