95 2455
value,weight
10,76
35,68
75,32
1,83
95,7
92,57
27,85
91,69
4,17
4,85
2,36
71,50
79,4
57,34
27,32
26,3
57,76
20,88
25,96
32,96
72,11
88,93
12,59
64,30
71,94
39,63
33,95
80,76
49,89
53,34
59,89
14,39
17,32
31,88
58,81
78,12
67,55
2,86
82,36
30,78
68,17
53,38
34,10
60,69
91,28
69,13
46,47
72,38
44,27
52,20
80,60
50,7
67,93
17,9
97,1
37,37
26,43
57,100
48,69
93,5
59,89
50,38
22,88
29,64
99,65
3,67
3,60
31,6
51,100
52,25
8,63
46,79
52,10
57,4
64,38
63,32
24,97
37,73
3,43
54,25
16,75
5,64
90,62
60,61
29,66
74,3
98,51
10,69
13,70
34,63
37,73
68,26
80,9
90,74
80,13
