100 2613
value,weight
68,37
52,8
52,32
30,11
38,80
27,32
77,36
80,24
25,94
40,7
13,83
5,26
39,100
20,44
36,42
7,50
98,11
94,28
80,1
67,80
20,78
70,28
63,95
18,41
10,70
60,47
33,21
89,57
71,86
85,70
3,64
50,51
53,77
18,77
81,86
94,12
95,93
32,22
77,58
47,65
93,71
22,24
52,79
81,41
47,23
53,51
35,10
100,40
52,67
87,99
84,26
13,43
82,35
56,85
2,57
63,57
24,11
23,70
92,8
29,48
20,85
52,9
94,77
49,62
95,85
95,35
86,93
43,5
57,25
23,40
70,82
96,9
35,79
18,73
44,68
7,67
17,82
89,4
85,43
68,24
28,98
43,93
11,62
18,14
90,6
57,38
22,62
6,57
36,60
2,82
60,36
17,63
13,58
24,71
74,69
15,84
35,85
33,56
36,46
65,70
