100 2682
value,weight
56,33
29,26
19,89
23,88
98,61
25,57
44,14
47,86
15,100
65,14
69,93
6,68
67,15
37,36
82,3
46,41
72,59
50,34
62,82
98,4
32,79
12,95
16,55
95,22
76,28
68,85
58,59
28,56
97,34
40,64
78,59
74,60
33,21
56,36
39,33
73,4
82,2
24,95
64,2
96,57
75,73
68,62
80,85
73,66
33,5
9,34
4,18
78,92
96,27
8,17
86,33
35,95
56,79
64,94
93,70
35,37
52,82
81,71
19,99
18,71
93,59
27,46
99,62
91,66
17,11
20,89
32,60
12,50
96,43
16,46
21,4
11,98
19,5
89,60
58,75
62,40
1,2
64,57
65,15
76,73
74,78
42,60
32,83
85,94
37,94
98,3
94,83
40,43
83,61
93,78
58,56
100,99
11,15
87,11
50,86
4,60
80,89
81,88
55,24
64,40
