95 2225
value,weight
13,22
25,21
54,79
59,98
61,46
43,61
91,18
46,16
54,57
6,1
64,67
8,48
11,96
70,77
33,34
28,70
42,15
81,72
3,93
58,91
26,60
50,41
71,55
76,9
45,13
20,3
98,55
23,43
46,47
57,53
10,63
98,32
62,43
17,75
1,2
21,63
87,90
20,24
83,42
82,72
60,7
35,91
89,36
1,87
63,77
95,71
27,72
58,53
41,26
93,23
75,83
44,10
41,23
28,86
62,14
19,30
27,28
77,96
68,22
94,82
98,51
86,14
65,15
51,6
72,17
89,14
59,62
78,17
54,70
18,34
25,86
52,49
45,44
81,1
45,45
22,100
6,20
70,5
75,81
80,70
19,21
21,31
34,92
26,6
48,63
63,57
31,13
71,89
93,58
40,12
48,7
36,30
78,54
99,35
45,97
