90 1932
value,weight
28,36
81,11
95,49
75,51
31,50
25,74
87,73
30,22
85,5
85,4
37,34
87,27
41,68
40,32
57,9
74,91
78,16
78,39
69,33
75,17
60,17
71,25
98,56
47,81
97,45
89,43
3,31
8,61
97,50
100,1
4,4
69,11
57,36
33,7
93,38
21,34
21,31
53,66
85,11
99,59
49,89
14,6
16,39
15,14
52,92
47,3
17,17
77,9
91,78
20,32
69,57
23,13
13,97
32,57
68,74
21,14
93,98
50,65
75,53
18,3
97,13
13,100
94,22
5,49
44,16
55,85
68,55
67,85
79,65
3,17
87,6
76,7
19,82
98,74
71,15
92,62
83,33
1,59
59,9
58,75
13,79
59,71
42,33
39,64
89,54
92,94
10,23
59,56
76,73
35,31
