95 2479
value,weight
61,26
16,65
20,53
24,47
63,51
100,56
45,59
68,87
83,19
99,20
55,23
63,8
88,17
77,46
14,28
58,45
67,42
37,50
48,14
25,12
93,98
39,87
7,77
57,67
78,88
19,94
45,95
9,1
14,79
99,36
14,25
24,80
85,22
96,49
75,32
27,79
66,12
6,95
51,52
18,56
22,51
10,2
74,31
15,100
76,25
52,1
75,94
47,42
48,62
27,61
61,32
47,68
6,95
53,46
94,55
47,78
68,51
9,78
54,88
83,14
92,9
51,59
21,55
90,91
59,87
91,99
36,68
26,55
9,75
86,90
54,60
40,38
59,18
42,69
9,67
23,85
53,89
48,33
15,60
57,8
43,83
41,32
22,68
47,94
36,34
42,24
43,46
42,41
82,78
9,15
59,86
36,20
14,15
25,1
45,41
