90 2194
value,weight
1,91
52,81
33,5
33,64
15,28
4,29
85,51
87,44
5,72
35,8
94,88
95,3
67,65
45,63
98,8
82,90
24,77
59,10
30,45
93,81
23,43
14,19
71,97
4,30
39,61
35,47
5,75
56,94
10,36
90,25
94,25
9,52
79,25
9,49
57,40
78,53
54,53
6,58
7,62
33,4
36,24
58,36
31,97
92,10
13,58
61,48
6,18
83,51
97,26
53,14
72,98
39,3
80,61
94,22
81,8
92,19
79,98
57,19
85,91
20,98
15,21
21,57
75,47
79,27
99,60
97,88
93,49
24,80
30,76
49,20
31,6
89,100
77,61
32,29
36,96
94,4
9,41
34,26
29,50
23,50
26,96
27,51
70,27
54,71
65,12
70,64
100,21
10,46
12,90
38,73
