95 2181
value,weight
96,33
45,32
21,43
17,25
84,54
98,63
26,19
35,9
57,23
41,30
81,28
48,89
87,70
88,18
1,60
35,52
56,93
59,81
5,11
58,44
84,60
81,95
57,94
10,19
60,57
41,99
30,79
1,7
87,35
34,14
90,30
88,80
89,33
90,69
1,8
88,90
29,29
9,47
67,9
2,40
73,39
77,45
61,78
58,74
53,54
61,34
36,54
84,81
68,87
60,89
37,34
6,65
99,68
83,6
64,24
99,37
96,43
65,21
6,9
54,55
25,36
74,24
80,39
65,38
80,66
73,16
86,48
70,10
67,46
93,70
96,54
47,58
13,12
79,66
40,29
13,26
13,38
52,17
57,71
56,1
43,89
33,41
77,29
55,76
77,61
90,54
34,86
93,54
6,19
94,5
30,19
69,94
8,65
48,11
67,26
