90 2204
value,weight
90,37
43,40
68,53
43,49
68,94
57,73
13,99
80,69
33,91
70,13
40,53
30,82
32,57
78,79
46,12
66,16
61,41
59,6
97,63
74,48
44,20
36,69
2,69
90,22
45,42
57,24
46,88
25,43
20,62
76,24
55,32
92,44
25,43
76,86
58,75
24,74
30,48
76,94
74,65
65,25
20,55
49,14
97,14
51,4
81,4
8,64
94,85
13,68
77,23
67,51
87,82
69,71
35,59
59,94
88,3
53,83
33,82
34,56
75,65
6,36
14,28
29,3
14,83
4,30
83,33
15,49
85,40
18,43
79,10
5,56
79,75
71,45
7,5
2,53
74,6
92,29
68,81
61,31
10,48
28,91
48,32
74,32
69,27
4,55
28,8
43,47
41,78
20,67
92,13
98,73
