85 2038
value,weight
95,85
74,35
6,96
73,28
5,72
26,53
11,42
50,53
73,7
14,24
49,60
59,12
56,20
56,8
59,21
34,65
44,21
24,88
8,13
68,1
73,68
79,24
51,60
50,98
15,36
95,12
97,93
78,17
33,97
61,30
64,36
13,3
34,89
21,26
3,99
11,43
99,34
68,89
5,34
30,46
74,57
23,10
88,40
4,21
67,31
10,23
84,94
97,73
49,15
55,79
43,54
45,97
91,25
58,28
56,76
66,24
20,56
11,5
56,41
69,17
19,63
26,63
37,22
51,34
15,80
77,86
99,33
44,55
54,56
69,14
74,100
91,4
64,82
65,80
31,53
54,36
44,64
35,84
87,7
79,13
85,47
76,49
98,97
55,68
98,83
