85 2074
value,weight
27,65
91,55
43,33
40,83
25,46
82,95
52,69
71,94
63,36
75,67
22,43
39,73
43,19
60,1
5,82
36,59
87,40
13,66
43,60
60,18
8,69
19,5
18,90
5,24
37,4
57,81
58,11
66,41
30,3
7,66
5,13
65,39
19,63
47,35
33,24
42,53
34,78
12,41
34,1
23,28
50,47
94,42
93,96
97,19
79,40
63,22
60,30
70,11
45,3
57,83
46,74
79,53
18,6
38,24
94,9
84,26
100,30
27,39
10,47
94,85
6,85
99,90
71,92
79,4
28,64
86,72
86,65
32,37
13,44
60,100
88,16
38,63
53,89
23,95
79,35
33,91
31,14
56,22
58,10
37,85
98,66
15,71
56,92
43,68
85,20
