95 2337
value,weight
70,31
9,46
61,17
85,41
67,1
75,79
32,48
14,13
25,13
80,70
26,100
12,14
57,52
55,60
100,37
16,7
31,72
25,65
46,12
22,61
86,23
49,69
19,97
56,66
68,59
72,100
43,62
45,70
26,98
73,9
41,45
77,93
97,57
88,14
53,51
57,89
94,92
24,74
87,55
85,100
43,55
28,78
8,16
47,3
88,98
13,38
78,10
79,25
41,74
9,40
91,7
33,66
35,23
73,72
68,24
29,58
18,21
37,95
18,66
69,26
57,24
89,99
78,2
19,74
1,21
82,52
43,63
16,92
96,16
64,55
20,25
67,4
63,3
73,38
96,8
61,72
8,90
52,19
100,65
96,34
91,44
25,96
3,44
40,95
16,97
48,17
71,47
74,39
26,23
59,63
29,31
67,1
40,14
44,66
13,84
